datetime,close,open,low,high,volume,y_actual,evm,force_index,rsi,cci,macd-signal,atr,vwap,stx_7_3,Total Revenue,Cost of Revenue,Gross Profit,Normalized EBITDA,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,summary,title
2019-03-06,239.97262573242188,247.33999633789062,244.72000122070312,249.0399932861328,800400.0,0.0,342.7841414742597,14251348.18725586,69.87753846211663,41.00353688949754,0.020134034370080656,9.422906058175224,240.88260455579046,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King’s early artwork depicts surreal landscapes and abstract cartoon imageries.\nTheir open mouths are frozen mid-shout, but their creator, Susan Te Kahurangi King, hasn’t spoken a word in over 50 years.\nThe New Zealand-based artist’s work will be on display at The Center For Intuitive And Outsider Art (Intuit) in a new exhibition, “Susan Te Kahurangi King: 1958-2018,” Thursday through Aug. 4.\nIn 2005, Cole said she decided to promote King’s drawings through digitizing and cataloging her previous works.\nThe Intuit exhibition includes King’s recent work of gouache brush and mosaics, along with many childhood drawings.']","[""Intuit displays Susan Te Kahurangi King's artwork in spring exhibition - Daily Northwestern""]"
2019-03-07,238.5341796875,246.1699981689453,244.25999450683594,247.47000122070312,960700.0,1.0,327.96020011839374,13678804.751586914,66.93547009460464,22.011732877755673,-0.35682056535425755,9.298957824707031,241.74729748486422,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King’s early artwork depicts surreal landscapes and abstract cartoon imageries.\nTheir open mouths are frozen mid-shout, but their creator, Susan Te Kahurangi King, hasn’t spoken a word in over 50 years.\nThe New Zealand-based artist’s work will be on display at The Center For Intuitive And Outsider Art (Intuit) in a new exhibition, “Susan Te Kahurangi King: 1958-2018,” Thursday through Aug. 4.\nIn 2005, Cole said she decided to promote King’s drawings through digitizing and cataloging her previous works.\nThe Intuit exhibition includes King’s recent work of gouache brush and mosaics, along with many childhood drawings.']","[""Intuit displays Susan Te Kahurangi King's artwork in spring exhibition - Daily Northwestern""]"
2019-03-08,238.9715576171875,242.82000732421875,240.00999450683594,246.0800018310547,1080600.0,1.0,160.87514148534706,13190983.923339844,67.38512450662344,-11.18355185613794,-0.6137788772738224,9.164074489048549,242.27734009444725,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King’s early artwork depicts surreal landscapes and abstract cartoon imageries.\nTheir open mouths are frozen mid-shout, but their creator, Susan Te Kahurangi King, hasn’t spoken a word in over 50 years.\nThe New Zealand-based artist’s work will be on display at The Center For Intuitive And Outsider Art (Intuit) in a new exhibition, “Susan Te Kahurangi King: 1958-2018,” Thursday through Aug. 4.\nIn 2005, Cole said she decided to promote King’s drawings through digitizing and cataloging her previous works.\nThe Intuit exhibition includes King’s recent work of gouache brush and mosaics, along with many childhood drawings.']","[""Intuit displays Susan Te Kahurangi King's artwork in spring exhibition - Daily Northwestern""]"
2019-03-11,243.50057983398438,247.4600067138672,246.52999877929688,250.74000549316406,1467700.0,0.0,262.5019140438288,22694951.75628662,71.67992655705453,69.72745058470564,-0.5267104948314048,9.432853698730469,243.17281995971126,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King’s early artwork depicts surreal landscapes and abstract cartoon imageries.\nTheir open mouths are frozen mid-shout, but their creator, Susan Te Kahurangi King, hasn’t spoken a word in over 50 years.\nThe New Zealand-based artist’s work will be on display at The Center For Intuitive And Outsider Art (Intuit) in a new exhibition, “Susan Te Kahurangi King: 1958-2018,” Thursday through Aug. 4.\nIn 2005, Cole said she decided to promote King’s drawings through digitizing and cataloging her previous works.\nThe Intuit exhibition includes King’s recent work of gouache brush and mosaics, along with many childhood drawings.']","[""Intuit displays Susan Te Kahurangi King's artwork in spring exhibition - Daily Northwestern""]"
2019-03-12,243.2673797607422,249.75999450683594,248.39999389648438,251.8800048828125,1326200.0,1.0,276.21856328404465,18470516.131591797,71.16032046195258,94.88494648289632,-0.523678539711943,9.429072788783483,244.25171150807932,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King , Untitled, 2015, ink on paper.\nCOURTESY THE ARTIST, ANDREW EDLIN GALLERY, NEW YORK, AND MARLBOROUGH CONTEMPORARY, LONDON AND NEW YORKPictures at an Exhibition presents images of one notable show every weekday.\nToday’s show: “Susan Te Kahurangi King: 1958-2018” is on view at Intuit: The Center for Intuitive and Outsider Art in Chicago through Sunday, August 4.\nThe solo exhibition, curated by Alison Amick, features more than 60 drawings by the New Zealand–based artist, as well as memorabilia from the personal archive of her sister, Petita Cole.']","['Susan Te Kahurangi King at Intuit: The Center for Intuitive and Outsider Art, Chicago - ARTnews']"
2019-03-13,246.5232391357422,251.08999633789062,251.08999633789062,255.75999450683594,1374100.0,1.0,358.68382898944634,24866941.09802246,73.99471288222867,212.35317691655564,-0.35455069596860067,9.79140145438058,245.84639428896796,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King , Untitled, 2015, ink on paper.\nCOURTESY THE ARTIST, ANDREW EDLIN GALLERY, NEW YORK, AND MARLBOROUGH CONTEMPORARY, LONDON AND NEW YORKPictures at an Exhibition presents images of one notable show every weekday.\nToday’s show: “Susan Te Kahurangi King: 1958-2018” is on view at Intuit: The Center for Intuitive and Outsider Art in Chicago through Sunday, August 4.\nThe solo exhibition, curated by Alison Amick, features more than 60 drawings by the New Zealand–based artist, as well as memorabilia from the personal archive of her sister, Petita Cole.']","['Susan Te Kahurangi King at Intuit: The Center for Intuitive and Outsider Art, Chicago - ARTnews']"
2019-03-14,249.5555419921875,252.9600067138672,252.88999938964844,256.9100036621094,1497500.0,1.0,91.69612578327693,8485132.598876953,76.32813662631571,212.7441392980371,-0.10310412762916155,8.880194527762276,246.66251434370724,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King , Untitled, 2015, ink on paper.\nCOURTESY THE ARTIST, ANDREW EDLIN GALLERY, NEW YORK, AND MARLBOROUGH CONTEMPORARY, LONDON AND NEW YORKPictures at an Exhibition presents images of one notable show every weekday.\nToday’s show: “Susan Te Kahurangi King: 1958-2018” is on view at Intuit: The Center for Intuitive and Outsider Art in Chicago through Sunday, August 4.\nThe solo exhibition, curated by Alison Amick, features more than 60 drawings by the New Zealand–based artist, as well as memorabilia from the personal archive of her sister, Petita Cole.']","['Susan Te Kahurangi King at Intuit: The Center for Intuitive and Outsider Art, Chicago - ARTnews']"
2019-03-15,250.87733459472656,256.5,256.260009765625,259.8599853515625,3496100.0,0.0,78.36033577352035,35371766.14379883,77.28493698825689,201.26582816666945,0.08019102710329573,9.204036167689733,248.3436130489328,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King , Untitled, 2015, ink on paper.\nCOURTESY THE ARTIST, ANDREW EDLIN GALLERY, NEW YORK, AND MARLBOROUGH CONTEMPORARY, LONDON AND NEW YORKPictures at an Exhibition presents images of one notable show every weekday.\nToday’s show: “Susan Te Kahurangi King: 1958-2018” is on view at Intuit: The Center for Intuitive and Outsider Art in Chicago through Sunday, August 4.\nThe solo exhibition, curated by Alison Amick, features more than 60 drawings by the New Zealand–based artist, as well as memorabilia from the personal archive of her sister, Petita Cole.']","['Susan Te Kahurangi King at Intuit: The Center for Intuitive and Outsider Art, Chicago - ARTnews']"
2019-03-18,250.47885131835938,258.25,256.4200134277344,259.75,1427000.0,0.0,79.31131740799842,12218643.951416016,76.2838929140392,149.7194427278444,0.10330934765934696,9.226357596261161,248.99538722482075,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King , Untitled, 2015, ink on paper.\nCOURTESY THE ARTIST, ANDREW EDLIN GALLERY, NEW YORK, AND MARLBOROUGH CONTEMPORARY, LONDON AND NEW YORKPictures at an Exhibition presents images of one notable show every weekday.\nToday’s show: “Susan Te Kahurangi King: 1958-2018” is on view at Intuit: The Center for Intuitive and Outsider Art in Chicago through Sunday, August 4.\nThe solo exhibition, curated by Alison Amick, features more than 60 drawings by the New Zealand–based artist, as well as memorabilia from the personal archive of her sister, Petita Cole.']","['Susan Te Kahurangi King at Intuit: The Center for Intuitive and Outsider Art, Chicago - ARTnews']"
2019-03-19,248.86550903320312,258.6199951171875,254.5800018310547,259.25,1477200.0,0.0,40.028155977999646,8915628.698730469,72.20602744086253,98.39941689277889,-0.05163125685877645,9.284752982003349,249.54396111080732,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King , Untitled, 2015, ink on paper.\nCOURTESY THE ARTIST, ANDREW EDLIN GALLERY, NEW YORK, AND MARLBOROUGH CONTEMPORARY, LONDON AND NEW YORKPictures at an Exhibition presents images of one notable show every weekday.\nToday’s show: “Susan Te Kahurangi King: 1958-2018” is on view at Intuit: The Center for Intuitive and Outsider Art in Chicago through Sunday, August 4.\nThe solo exhibition, curated by Alison Amick, features more than 60 drawings by the New Zealand–based artist, as well as memorabilia from the personal archive of her sister, Petita Cole.']","['Susan Te Kahurangi King at Intuit: The Center for Intuitive and Outsider Art, Chicago - ARTnews']"
2019-03-20,248.7974853515625,256.17999267578125,253.92999267578125,257.6700134277344,1129000.0,1.0,6.5816643828532175,9721879.364013672,72.03118819455392,71.38612579489504,-0.21283560120162548,9.372218540736608,250.05716363629,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['Susan Te Kahurangi King , Untitled, 2015, ink on paper.\nCOURTESY THE ARTIST, ANDREW EDLIN GALLERY, NEW YORK, AND MARLBOROUGH CONTEMPORARY, LONDON AND NEW YORKPictures at an Exhibition presents images of one notable show every weekday.\nToday’s show: “Susan Te Kahurangi King: 1958-2018” is on view at Intuit: The Center for Intuitive and Outsider Art in Chicago through Sunday, August 4.\nThe solo exhibition, curated by Alison Amick, features more than 60 drawings by the New Zealand–based artist, as well as memorabilia from the personal archive of her sister, Petita Cole.']","['Susan Te Kahurangi King at Intuit: The Center for Intuitive and Outsider Art, Chicago - ARTnews']"
2019-03-21,253.29734802246094,254.6300048828125,254.6300048828125,260.7099914550781,1177000.0,0.0,54.644378345657174,11679447.723388672,76.14600421147944,96.29393988442253,-0.08153363674441927,9.377856663295201,250.6179632294543,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['AdvertisementSasan Goodarzi stepped up as CEO of Intuit - the company behind products like Intuit and TurboTax - in January, replacing 11-year chief exec Brad Smith.\nNow, Goodarzi says, his biggest challenge will be helping Intuit become an artificial intelligencecompany, the same way that Smith led Intuit to become a cloud company.\nSasan Goodarzi has some big shoes to fill, three months or so into his reign as CEO of $66.5 billion Intuit.\n""It\'s actually a cultural change that we have to go through internally to understand the impact of artificial intelligence,"" Goodarzi said.\nAs with cloud computing, AI is forcing Intuit to rethink and reorganize its approach to products, even its most successful products.']",['Intuit CEO Sasan Goodarzi on AI and Leadership - Business Insider']
2019-03-22,245.58050537109375,258.3599853515625,252.47000122070312,259.6400146484375,1544900.0,1.0,61.61271512908731,5525511.555480957,59.87698425139025,36.9475444972916,-0.5430963064235996,9.25959232875279,251.0700633821147,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['AdvertisementSasan Goodarzi stepped up as CEO of Intuit - the company behind products like Intuit and TurboTax - in January, replacing 11-year chief exec Brad Smith.\nNow, Goodarzi says, his biggest challenge will be helping Intuit become an artificial intelligencecompany, the same way that Smith led Intuit to become a cloud company.\nSasan Goodarzi has some big shoes to fill, three months or so into his reign as CEO of $66.5 billion Intuit.\n""It\'s actually a cultural change that we have to go through internally to understand the impact of artificial intelligence,"" Goodarzi said.\nAs with cloud computing, AI is forcing Intuit to rethink and reorganize its approach to products, even its most successful products.']",['Intuit CEO Sasan Goodarzi on AI and Leadership - Business Insider']
2019-03-25,246.69818115234375,252.36000061035156,250.72000122070312,254.11000061035156,1525900.0,1.0,23.25275092314573,9995627.558898926,61.17097634488432,0.27543310874523547,-0.7939577474550514,9.380548749651227,251.4368496388404,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['AdvertisementSasan Goodarzi stepped up as CEO of Intuit - the company behind products like Intuit and TurboTax - in January, replacing 11-year chief exec Brad Smith.\nNow, Goodarzi says, his biggest challenge will be helping Intuit become an artificial intelligencecompany, the same way that Smith led Intuit to become a cloud company.\nSasan Goodarzi has some big shoes to fill, three months or so into his reign as CEO of $66.5 billion Intuit.\n""It\'s actually a cultural change that we have to go through internally to understand the impact of artificial intelligence,"" Goodarzi said.\nAs with cloud computing, AI is forcing Intuit to rethink and reorganize its approach to products, even its most successful products.']",['Intuit CEO Sasan Goodarzi on AI and Leadership - Business Insider']
2019-03-26,248.7974853515625,255.66000366210938,254.27999877929688,257.510009765625,916900.0,0.0,129.51615951223968,8091513.784790039,63.548874317921,44.24904158150514,-0.8358060248146781,9.517646789550781,251.80000377928928,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['AdvertisementSasan Goodarzi stepped up as CEO of Intuit - the company behind products like Intuit and TurboTax - in January, replacing 11-year chief exec Brad Smith.\nNow, Goodarzi says, his biggest challenge will be helping Intuit become an artificial intelligencecompany, the same way that Smith led Intuit to become a cloud company.\nSasan Goodarzi has some big shoes to fill, three months or so into his reign as CEO of $66.5 billion Intuit.\n""It\'s actually a cultural change that we have to go through internally to understand the impact of artificial intelligence,"" Goodarzi said.\nAs with cloud computing, AI is forcing Intuit to rethink and reorganize its approach to products, even its most successful products.']",['Intuit CEO Sasan Goodarzi on AI and Leadership - Business Insider']
2019-03-27,248.20465087890625,257.7200012207031,253.1300048828125,258.260009765625,966800.0,1.0,146.16059260856562,9349411.547851562,62.3869620357828,30.30558936591222,-0.9125547595286578,9.658014569963727,252.26068765323137,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['AdvertisementSasan Goodarzi stepped up as CEO of Intuit - the company behind products like Intuit and TurboTax - in January, replacing 11-year chief exec Brad Smith.\nNow, Goodarzi says, his biggest challenge will be helping Intuit become an artificial intelligencecompany, the same way that Smith led Intuit to become a cloud company.\nSasan Goodarzi has some big shoes to fill, three months or so into his reign as CEO of $66.5 billion Intuit.\n""It\'s actually a cultural change that we have to go through internally to understand the impact of artificial intelligence,"" Goodarzi said.\nAs with cloud computing, AI is forcing Intuit to rethink and reorganize its approach to products, even its most successful products.']",['Intuit CEO Sasan Goodarzi on AI and Leadership - Business Insider']
2019-03-28,251.93675231933594,256.54998779296875,255.17999267578125,259.739990234375,1285900.0,1.0,304.01462442979727,16671943.867492676,66.53515518057179,85.9890036234173,-0.7316429731180261,9.942980085100446,253.02451042327567,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['AdvertisementSasan Goodarzi stepped up as CEO of Intuit - the company behind products like Intuit and TurboTax - in January, replacing 11-year chief exec Brad Smith.\nNow, Goodarzi says, his biggest challenge will be helping Intuit become an artificial intelligencecompany, the same way that Smith led Intuit to become a cloud company.\nSasan Goodarzi has some big shoes to fill, three months or so into his reign as CEO of $66.5 billion Intuit.\n""It\'s actually a cultural change that we have to go through internally to understand the impact of artificial intelligence,"" Goodarzi said.\nAs with cloud computing, AI is forcing Intuit to rethink and reorganize its approach to products, even its most successful products.']",['Intuit CEO Sasan Goodarzi on AI and Leadership - Business Insider']
2019-03-29,254.06515502929688,260.239990234375,258.9800109863281,261.6300048828125,1418300.0,1.0,227.45128584794284,14983736.999511719,68.65806437673481,156.35548866713572,-0.49838397766098286,9.794751848493304,253.8186798463269,1.0,6784000.0,1167000.0,5617000.0,2121000.0,2324000.0,-566000.0,-1034000.0,2169000.0,6283000.0,2534000.0,3749000.0,4135000.0,"['AdvertisementSasan Goodarzi stepped up as CEO of Intuit - the company behind products like Intuit and TurboTax - in January, replacing 11-year chief exec Brad Smith.\nNow, Goodarzi says, his biggest challenge will be helping Intuit become an artificial intelligencecompany, the same way that Smith led Intuit to become a cloud company.\nSasan Goodarzi has some big shoes to fill, three months or so into his reign as CEO of $66.5 billion Intuit.\n""It\'s actually a cultural change that we have to go through internally to understand the impact of artificial intelligence,"" Goodarzi said.\nAs with cloud computing, AI is forcing Intuit to rethink and reorganize its approach to products, even its most successful products.']",['Intuit CEO Sasan Goodarzi on AI and Leadership - Business Insider']
